name,model_predict,avg_prob,index
澄香 ‧ 鍋語 義大利麵,餐飲,0.81775594,655111
澄香居蔬食滷味,餐飲,0.82107514,689818
澎湖白色摩卡民宿,餐飲,0.77070266,690208
澎湖老家餡餅 皮薄多汁,餐飲,0.8109666,657802
澎澎先生現烤蛋糕,餐飲,0.81991905,652909
澤寬服飾店(北投店,一般購物,0.7680328,694511
澤軒(總店,餐飲,0.8166224,679213
澤軒善化店,餐飲,0.80588496,699537
澤野燒烤板屋,餐飲,0.6391651,661153
澧茗號 基隆深溪店,餐飲,0.76785004,675344
濃厚舖青草茶 高雄新光店,餐飲,0.81855404,691956
濃濃香蛋捲(內灣老街,餐飲,0.69682145,669888
濟緣素食餐飲,餐飲,0.5594832,681485
濟茶緣 (鳳山五甲店,餐飲,0.8120726,677368
濤客麵館,餐飲,0.8202284,674227
瀚漟茶坊 林口長庚店,餐飲,0.75531787,660075
瀧厚炙燒熟成牛排 (嘉義國華店,餐飲,0.8223076,687648
瀧厚炙燒熟成牛排 台北南 店,餐飲,0.7639062,686836
瀧厚炙燒熟成牛排台北大,餐飲,0.8284651,663883
瀧港師 和平店,其他,0.5466175,682637
瀧美食餐廳,餐飲,0.6500592,681741
灑椒 麻辣鍋燒火鍋 民生店,餐飲,0.7832038,692261
灑白甜 東區店,餐飲,0.8106947,650088
灘灘,加油,0.4923051,649878
灣仔內綜合,百貨,0.71143454,680611
灣灣自由行車隊,加油,0.7859907,694564
火之舞蓁品燒和,餐飲,0.8252169,657835
火少食面,醫療保健/美容,0.49937522,684019
火影一樂拉麵 金峰店,餐飲,0.8207144,695005
火曜三番目,餐飲,0.8227808,667210
火烤厚切牛排(寧夏夜市,餐飲,0.81616336,693557
火焰單車精品館,交通汽修,0.7948928,667549
火箭營銷股份有限公司,加油,0.78129834,659462
火考?口未,餐飲,0.8025751,662433
火車頭小吃,餐飲,0.81566626,649814
火鍋世家(永春店,超商超市量販,0.5976969,694079
灰小丸,餐飲,0.82107985,666314
灶腳,超商超市量販,0.6492084,650203
灶腳蒜香烏龍豆干,餐飲,0.78366655,690148
炎午茶飲 內壢元生店,餐飲,0.8243216,687665
炎午茶飲 平鎮金,餐飲,0.8179739,689027
炒出名堂 (泰山明志店,餐飲,0.7813691,693248
炒出名堂(泰山明志店,餐飲,0.8163642,664986
炒泡麵(公館夜市,餐飲,0.5925844,689774
炒飯匠 中壢中原店,餐飲,0.8161949,689932
炒飯匠 信義福德店,餐飲,0.8128673,684397
炒飯匠 左營崇德店,餐飲,0.77492535,678952
炒飯匠 淡水原德店,餐飲,0.7943102,651977
炒飯匠 豐原南陽店,餐飲,0.7332077,689085
炒飯研究所,交通汽修,0.8066658,684978
炒飯超人 (台中學士店,餐飲,0.7698215,682462
炒飯超人(西屯店,餐飲,0.81776863,672273
炒飯軍團 (新北土城店,餐飲,0.8118046,670539
炒香米飯,餐飲,0.77622765,688455
炘宇有限公司,交通汽修,0.7997368,658801
炭丼x烤火燒肉飯 (內湖洲子店,超商超市量販,0.7287779,671554
炳叔烤玉米 彰化彰新店,餐飲,0.8169112,658076
炳叔烤玉米 淡水店,餐飲,0.80935824,676463
炳叔烤玉米(永興店,餐飲,0.8080848,666592
炸,餐飲,0.6363529,666976
炸g行家 (新北鶯歌店,餐飲,0.7723559,660959
炸g行家 (板橋四維店,餐飲,0.8079322,659278
炸g行家 文七店,餐飲,0.76302403,676388
炸嘟呦 豆乳雞,餐飲,0.8188365,675964
炸多多鹹酥雞 (大溪崎頂店,餐飲,0.8060994,652570
炸本部 礁溪店,餐飲,0.8177442,673527
炸物三兄弟 男七舍店,餐飲,0.5465339,673516
炸蝦鳥王,一般購物,0.78571564,651273
炸遍食堂素食鹹酥,餐飲,0.83256495,677697
炸雞&鍋燒專賣店,餐飲,0.71137935,681664
炸雞傳說,餐飲,0.8173351,651726
炸雞城,餐飲,0.81752557,650547
炸雞城 北平店,餐飲,0.8192285,661673
炸雞大獅 (大樹中山店,餐飲,0.7246127,677450
炸雞大獅 (汐止明峰店,餐飲,0.7528154,686662
炸雞大獅 台中學府店 台式炸雞,餐飲,0.82457286,670395
炸雞大獅(台北醫大店,餐飲,0.6645231,657188
炸雞大獅(西門桂林,餐飲,0.83416796,666682
炸雞大獅北市松江,餐飲,0.7224408,648546
炸雞專賣店,餐飲,0.8149128,683657
炸雞屋,餐飲,0.8293754,661582
炸雞洋行 (台南安平店,餐飲,0.8079562,654776
炸魂雞排 虎尾店,餐飲,0.8191509,672821
為你╴雞蛋燒專,餐飲,0.822946,692514
為所欲為廣播劇社,餐飲,0.58850276,697132
烈奶茶hugdayday,餐飲,0.7687684,668769
烈泉,加油,0.64948887,671020
烏亮而 心靈科技,其他,0.5576564,659059
烏弄 (新市信義店,餐飲,0.7465866,689119
烏弄 (桃園南崁店,餐飲,0.8310955,660513
烏弄 (高雄大昌店,餐飲,0.81782705,656538
烏弄 台南民族店,餐飲,0.81802225,675434
烏弄 楠梓藍昌店,一般購物,0.789046,692047
烏弄 武廟福德店,一般購物,0.60301226,674695
烏弄 高雄陽明店,餐飲,0.65605503,694096
烏武wuwu 飲,外送平台,0.70888156,688216
烘哄鬆餅,餐飲,0.77421564,664623
烘焙者咖啡 永康店,餐飲,0.8224013,678945
烤了沒 竹圍店,餐飲,0.80263597,686770
烤功夫炭烤雞排,餐飲,0.8182452,699855
烤古醍 小酌串燒,餐飲,0.82675254,658862
烤哇咦燒烤,餐飲,0.81738394,676041
烤唄燒烤,餐飲,0.81926703,672726
烤式院燒烤ㄧ中店,餐飲,0.82170177,682855
烤爽無煙燒烤 中和福美店,餐飲,0.8239503,667430
烤狀猿日式燒肉,餐飲,0.734255,648681
烤窯之林家炭烤,餐飲,0.8125534,698655
烤第一川記烤鴨,餐飲,0.799331,687582
烤過頭串燒中壢店,旅遊,0.788619,666849
烤部頑 (高雄楠梓店,餐飲,0.81196344,674031
烽生水起鹹酥雞,餐飲,0.81832665,658307
焗烤麵麵,餐飲,0.81796795,662649
焗的飽 (中壢新生店,餐飲,0.8179581,693117
焗的飽平價義式焗烤 林森店,餐飲,0.8178875,664396
焗米,餐飲,0.81691027,651369
無 居酒屋,餐飲,0.23837061,651376
無名日式炒麵 中山路,餐飲,0.82008266,696530
無名豆花 永福店,餐飲,0.8007746,695130
無國界蔬食坊,餐飲,0.8152485,695097
無堂手作 morning lov,餐飲,0.8236244,663409
無境 炸物專賣店,餐飲,0.80531716,699271
無尾熊手作皂,外送平台,0.5287256,652635
無店名魷魚,餐飲,0.81509894,677732
無所不蒸,餐飲,0.8127488,693691
無毒水耕生菜箱,餐飲,0.69610757,679474
無油無慮 (新竹光復店,餐飲,0.70615625,699212
無澱粉新食代高雄店,餐飲,0.8228684,686362
無糖仔 sugarfr,餐飲,0.8077817,693417
無老鍋(中華店,餐飲,0.824267,648918
無限領域企業社,教育學費,0.3560503,676236
無雙三國,數位影音串流,0.7952738,656053
無雙紅茶冰,餐飲,0.8269069,691740
無飲 (台北中山店,餐飲,0.8105704,667429
無飲 (台南一中店,餐飲,0.8198732,699758
無飲 (新北中和店,餐飲,0.81427765,697992
無飲 彰化孔門店,餐飲,0.7173827,648523
無麩質米做雞蛋糕,餐飲,0.82110345,670211
焱炸雞 (雲林北港店,餐飲,0.82495064,678273
焱飯焱麵 (新竹東區店,餐飲,0.8197806,695110
焱飯焱麵 (新竹湖口店,餐飲,0.81310105,648208
焱飯焱麵 (桃園國豐店,餐飲,0.8141834,668023
焱飯焱麵 (桃園大園店,餐飲,0.8208192,664615
煎並煎 煎餅果子,餐飲,0.81203735,686732
煒。火鍋。便當,餐飲,0.79476285,665732
煙薰尾巴雞蛋燒 右昌總店,餐飲,0.8218309,672979
煦煦草木染手作工,餐飲,0.8054199,692723
照南蔥油餅 竹南在地人氣老店,餐飲,0.8136023,667819
煨煨小米餐館_線上a26,超商超市量販,0.39033687,676085
煮夫麵館|將將屋關東煮,旅遊,0.7212181,697280
煮客實驗室,餐飲,0.80742157,667932
煲閣x雲饕廚房,餐飲,0.8275151,698386
煲閣x雲饕廚房 (台中西屯店,餐飲,0.829493,682552
煲閣x雲饕廚房 (高雄高醫店,餐飲,0.81091976,688387
煲魚舖 鮮魚湯專賣店,餐飲,0.79496944,676993
熊bike鬥陣,交通汽修,0.52931684,649022
熊一木瓜牛奶 (彰化員林店,餐飲,0.81535745,655897
熊冰商行 仁武八德店,餐飲,0.8125725,661688
熊冰商行 楠梓店,餐飲,0.79891884,653029
熊君五金行,餐飲,0.5557728,673471
熊品休閒餐廳,餐飲,0.73048604,669326
熊安全安全帽(中清店,一般購物,0.6580517,656065
熊家湯包,餐飲,0.822359,687891
熊家燒臘便當,餐飲,0.81918293,698430
熊愛呷海苔飯卷,旅遊,0.36685354,657476
熊本家 新光三越嘉義垂楊店,外送平台,0.73159087,698606
熊棧鍋燒麵,餐飲,0.8218619,650870
熊棧鍋燒麵 (大雅學府店,餐飲,0.8156723,689275
熊派 brown bear pi,餐飲,0.76106787,672262
熊熊,一般購物,0.68023884,656643
熊熊本丸,餐飲,0.73074245,679245
熊爸 bear dad,餐飲,0.75034934,682177
熊讚紅豆餅,餐飲,0.81668454,677926
熊谷火鍋,加油,0.41940567,684131
熊賀重慶酸辣粉麻辣燙酸菜魚,餐飲,0.8246715,661660
熊飲bearjunkies 早午,餐飲,0.82136685,651710
熊魚手作,運動/休閒娛樂,0.46991622,680130
熊鼎臭臭鍋,餐飲,0.8152121,660427
熙其烤鴨,餐飲,0.8229183,650556
熟澄黃飲料輕工廠,餐飲,0.81059384,660116
熬鍋燒,餐飲,0.81923974,653368
熱浪島南洋蔬食茶堂台中,餐飲,0.83098936,694059
熱血焦糖 (雲林大美店,醫療保健/美容,0.5858895,695411
熱點風味小吃,餐飲,0.6067492,694690
燃後燒烤,餐飲,0.81959975,689630
燈秤樹有限公司,教育學費,0.40136144,660984
燉皇牛肉麵 淡水英專店,餐飲,0.81033075,684926
燒,加油,0.47817257,686759
燒吉霸居酒屋、串燒、現炒、炸物,餐飲,0.4918693,669030
燒味鮮合菜小館,餐飲,0.82012427,652088
燒味鮮無菜單餐廳,餐飲,0.8269197,665472
燒肉吃貨,餐飲,0.80347675,699662
燒肉同話 竹北光明店,餐飲,0.81988335,692924
燒肉咬蛋中華店,餐飲,0.8174124,670023
燒胖肉蛋吐司(新竹竹科店,餐飲,0.8251083,687616
燒酌飯麵館,餐飲,0.81861323,685027
燒鳥專門店puro2。0,餐飲,0.8099463,684503
燒鳥食堂 燒鳥串道 永和店,餐飲,0.53853744,664119
燒麵,餐飲,0.8195605,682069
燕記小館 川湘名菜館,超商超市量販,0.70012665,692119
燧人炊事catchingfire,餐飲,0.8235595,654542
燴飯大王,餐飲,0.8213699,672046
燴飯專賣,餐飲,0.81274873,651214
爆q美式炸雞 (台中大甲店,餐飲,0.8200014,648642
爆q美式炸雞 (彰化溪湖店,餐飲,0.81826955,685934
爆q美式炸雞 (彰化自強店,餐飲,0.7719582,678360
爆q美式炸雞 台中嶺東店,餐飲,0.8284708,667894
爆果匯現榨果汁,餐飲,0.780399,648904
爆爆鴨台灣傳統滷,餐飲,0.8231125,657984
爐鼎天下 三多總店,旅遊,0.51784945,670917
爬山王電動車林口中山店(山王工業,加油,0.81951123,656082
爸弟雞排 (台灣大道店,餐飲,0.822967,680980
爽夜涼麵,餐飲,0.78568333,666434
爽霜,超商超市量販,0.634539,682158
爾本購物廣場(金卯事業有限公司,交通汽修,0.7471788,650594
牌牌戰,數位影音串流,0.6248088,690732
牙齒寶寶teethba,一般購物,0.7046781,684705
牛。時刻肉舖,運動/休閒娛樂,0.5200385,664426
牛丁次郎坊 鳳山支店,餐飲,0.8189283,687584
牛丁次郎坊(大里支店,交通汽修,0.56423604,692369
牛乃堂麵食 中山店,餐飲,0.8275025,665409
牛乃堂麵食 龜山店,餐飲,0.8100552,680836
牛先生汽車美容工作坊,加油,0.537505,694284
牛園火鍋 屏東信義店,餐飲,0.8010604,657153
牛奶私藏鍋物,餐飲,0.8210594,697711
牛嫂牛肉乾(士東市場,餐飲,0.8122418,656180
牛小子職人牛排,餐飲,0.8204292,693082
牛巷一四七,餐飲,0.8254663,665863
牛棚牛肉麵 (台北大同店,餐飲,0.78841466,660560
牛樂亭,餐飲,0.8217252,697049
牛燉 紅燒牛肉麵,餐飲,0.82304657,662250
牛翻天牛肉麵店,餐飲,0.81597906,699594
牛肆 takeout pric,餐飲,0.69584787,648396
牛肆 外帶餐點費用: da,餐飲,0.8263171,699091
牛肆 外帶餐點費用: vo,外送平台,0.77650315,681491
牛肆 線上點餐費用: ct,餐飲,0.7106186,649765
牛肆 線上點餐費用: i1,餐飲,0.7472584,684607
牛肆 線上點餐費用: qt,餐飲,0.77572316,668221
牛肆 線上點餐費用: s3,餐飲,0.82266676,668270
牛肉海牛肉料理,超商超市量販,0.76253736,687917
牛舌蔥油餅,餐飲,0.78654957,654559
牛董牛肉爐,餐飲,0.8225345,691832
牛郎beef ramen & hot,餐飲,0.8274053,667584
牛霸平價牛排,餐飲,0.8193577,658442
牛飲new in 新富店,餐飲,0.8175191,665530
牛魔王牛排 (高雄六合店,餐飲,0.8228443,699712
牛魔王牛排 六合店,餐飲,0.80007935,698668
牛麵,餐飲,0.7465283,690217
牛鼎強古早味牛肉麵 鳳山店,餐飲,0.8218086,659448
牧夏飲品專賣,餐飲,0.80444664,653963
牧客木瓜牛奶 埔里店,餐飲,0.8156444,683106
牧樂 早午餐,餐飲,0.81619716,654646
牧禾堂(南投草屯店)日式丼蓋飯,餐飲,0.8098546,666197
牧釜燒 西屯店,餐飲,0.8012993,681540
牧釜燒 雲端廚房,餐飲,0.8188094,674755
物語食屋,餐飲,0.8248711,680217
特昇機車行,交通汽修,0.7958296,663986
犁田鹹酥雞 (新竹寶豐店,餐飲,0.80938566,666334
犬吉,外送平台,0.57633126,678122
犬戶屋掌燒,餐飲,0.82017124,652028
犬行燒 烤蛋糕專賣,餐飲,0.8245718,670081
狀元廣東粥 (彰化員林店,餐飲,0.8198083,687216
狀元廣東粥(嘉義和平店,餐飲,0.81877774,675705
狀元霸食堂,餐飲,0.8226615,659034
狀元香滷味 中平店,餐飲,0.8263998,682515
狂人行,3C,0.28179005,658337
狂熱青年,餐飲,0.81695217,677701
狠泰四泰式平價,餐飲,0.81989115,675446
猴友善農業,餐飲,0.62382656,661178
猿創力程,運動/休閒娛樂,0.41095474,667283
獅城記(赤崁商圈,餐飲,0.81649613,665275
獎拼購物商城-ec,生活繳費,0.2965762,656662
獨樹依織工作室,教育學費,0.7914739,698604
獨角康妮茶癮,餐飲,0.8016222,651263
獨領風騷鹽水雞 (桃園龍潭店,餐飲,0.8156537,665803
獵人玩具有限公司,旅遊,0.6256693,671149
玄企業社,交通汽修,0.28833687,651194
玄岩鍋燒。小火鍋。飯品,餐飲,0.69754887,669395
玄米設計,生活繳費,0.60201395,694505
玉?食堂,餐飲,0.81816137,696967
玉井之門水果乾專賣店,餐飲,0.42662302,654465
玉井微軟果舖,餐飲,0.62371033,661055
玉口香扁食園,餐飲,0.826545,691592
玉口香扁食園 (台中大智店,餐飲,0.8250634,677768
玉如阿姨有限公司,一般購物,0.8007163,666665
玉姍精品服飾店,其他,0.6418144,666214
玉娥小吃店,餐飲,0.5289126,692611
玉子燒,餐飲,0.81362635,677676
玉山無線電通訊,加油,0.5376648,656517
玉津咖啡 (苗栗苑裡店,餐飲,0.81705445,696371
玉津咖啡 新屋中山店,餐飲,0.80775994,687657
玉津咖啡 桃鶯鳳鳴店,餐飲,0.8163184,692275
玉珍齋食品,餐飲,0.81496376,661611
玉米先生烤玉米,餐飲,0.80490446,696317
玉米田碳烤玉米,超商超市量販,0.6811767,653316
玉蛟實業有限公司,一般購物,0.72856194,654955
玉豆腐 家樂福楠梓店,超商超市量販,0.50656456,659347
王佑仁,一般購物,0.4196595,656023
王品廣東粥鍋燒麵 (台中西屯店,餐飲,0.8289439,653326
王姐 土魠魚羹,餐飲,0.81892455,677677
王子寶石,飯店住宿,0.6187308,674344
王子烙餅專賣店,餐飲,0.81808,682503
王子神谷日式厚,餐飲,0.7312581,668785
王子穿新衫,一般購物,0.52822834,694334
王家外省麵,餐飲,0.8222142,698283
王廚 活力廚房,餐飲,0.81228465,658739
王廚活力廚房 (屏東民族店,餐飲,0.8213171,663540
王月奇實業有,醫療保健/美容,0.32572332,658426
王牌涼麵(新店湯泉店,旅遊,0.6268014,695107
王牌牛肉麵,百貨,0.74330425,667504
王百貨,交通汽修,0.5367551,666499
王維寬,生活繳費,0.45683467,668587
王者香 蘭花繡茶 (桃園中央店,餐飲,0.7882274,685712
王藝甯,生活繳費,0.48485523,670365
王進義,交通汽修,0.8103224,686130
玖慶熱炒,餐飲,0.81904125,677509
玖捌食堂 (新北中和店,餐飲,0.82077587,678848
玖益甜點,餐飲,0.6404731,675905
玖肆伍3c配件館,3C,0.31384227,697830
玖肆手作地瓜球,餐飲,0.80990505,648488
玖閣食堂,餐飲,0.8169774,689700
玥達人手作可麗餅 (屏東永大店,餐飲,0.8115538,690910
玩具有毒addictedtoys,一般購物,0.6019697,672644
玩咖社,餐飲,0.8204929,649902
玩很大複合式餐飲,餐飲,0.8251796,671410
玩手機3c配件(臨江夜市,餐飲,0.80960274,660036
玩繩嘛 play,運動/休閒娛樂,0.46914873,657989
玩美女神,一般購物,0.7588199,664325
玩酷潮流嚴選,一般購物,0.54760456,693413
玩音指彈屋,其他,0.67393845,694320
玩食燒日式串燒店 (台南尊王店,餐飲,0.82027644,658096
玫琳凱,一般購物,0.607211,690233
玲波川味火鍋粉,餐飲,0.810868,672394
玻璃王炒飯炒麵,餐飲,0.8226773,652789
珈林通訊行,其他,0.77744913,659007
珊媽的石板燒炭烤舖,餐飲,0.80945307,650262
珊林希客棧,餐飲,0.6336573,657856
珍味(去刺)虱,超商超市量販,0.7806839,698534
珍品滷味,餐飲,0.8336195,680910
珍好佳便當,餐飲,0.8286684,676655
珍好味臭臭鍋 台南安南店,餐飲,0.82381135,683758
珍好味臭臭鍋 西門店,餐飲,0.8243528,685180
珍好蔬果店,超商超市量販,0.76802343,688077
珍妮質髮時尚館,餐飲,0.59697425,656391
珍寶廣式燒臘,餐飲,0.8167696,687473
珍幸福車輪餅,餐飲,0.79681754,679712
珍心屋低卡甜品有限公司,餐飲,0.82521677,671942
珍正q,餐飲,0.82277125,684289
珍泰興食品,餐飲,0.8149062,678082
珍滿溢,餐飲,0.8278051,685072
珍煮丹(台北遼寧店)_線上a,餐飲,0.8203481,676746
珍煮丹(桃園南平店,餐飲,0.81816745,658381
珍煮丹(蘆洲光華店,餐飲,0.8273827,654723
珍煮丹台中大甲店,餐飲,0.82050645,690369
珍珍小吃店,餐飲,0.82472974,648634
珍琳藝術髮沙龍,生活繳費,0.5976404,694261
珍竹林日本拉麵 (屏東恆春店,餐飲,0.80061036,687344
珍膳坊 逢甲店,餐飲,0.81169885,659024
珠寶購,一般購物,0.27550185,664860
珠峰戶外有限公司,加油,0.54661953,672758
班尼克潮流服飾,餐飲,0.793381,696111
現代魚販水產,超商超市量販,0.6403038,681512
現在吃漢堡,餐飲,0.8075711,698113
球學聯盟,教育學費,0.5879934,695636
球學聯盟cxl,運動/休閒娛樂,0.79063445,655331
理想家,餐飲,0.57038635,680065
理毛小姐 mis,旅遊,0.33023396,669305
理齊生技,醫療保健/美容,0.5575253,656640
琥山音樂工作室,醫療保健/美容,0.45298788,686320
琦琦服飾百貨,一般購物,0.62813497,670998
琦雅體育用品有限,運動/休閒娛樂,0.80323446,672632
琪琪的魔法商行,其他,0.58954334,648387
琮貿豬肉攤,超商超市量販,0.73002046,654996
琴聲專業車用影音,交通汽修,0.74855226,694520
瑋瑋?家,餐飲,0.62580353,680804
瑋臣汽車有限公司,交通汽修,0.795601,659354
瑜悅運動 just yoga,運動/休閒娛樂,0.7998211,687255
瑜珈好朋友 李如娟,網購,0.70902646,694546
瑞冠餐飲,餐飲,0.6923404,699480
瑞名企業社,醫療保健/美容,0.45380974,694428
瑞和,醫療保健/美容,0.7908938,696455
瑞士民宿,旅遊,0.59719855,656489
瑞士起司馬鈴薯專,餐飲,0.8090575,682763
瑞奇電子購物平台,數位影音串流,0.45196277,663955
瑞尹咖啡,餐飲,0.82994324,660458
瑞德雅國際有限公司,一般購物,0.7829869,671204
